序號,擬參選人／政黨,選舉名稱,申報序號／年度,交易日期,收支科目,捐贈者／支出對象,身分證／統一編號,收入金額,支出金額,支出用途,金錢類,地址,聯絡電話,資料更正日期
334,林德福,105年立法委員選舉,第三次賸餘,1071012,當選後與其公務有關之費用支出,俥亭停車事業股份有限公司,26595391,0.00,40.00,停車費,金錢,,,
335,林德福,105年立法委員選舉,第三次賸餘,1071012,當選後與其公務有關之費用支出,連昇實業有限公司,31675394,0.00,120.00,停車費,金錢,,,
336,林德福,105年立法委員選舉,第三次賸餘,1071013,當選後與其公務有關之費用支出,傢伙股份有限公司,52376111,0.00,5490.00,餐飲支出,金錢,,,
337,林德福,105年立法委員選舉,第三次賸餘,1071015,當選後與其公務有關之費用支出,佳泓汽球花藝設計坊,15777520,0.00,32600.00,聯誼交際費用-花籃批,金錢,新北市永和區****,8923*****,
338,林德福,105年立法委員選舉,第三次賸餘,1071018,當選後與其公務有關之費用支出,銀座酒向股份有限公司,42991186,0.00,3300.00,餐飲支出,金錢,,,
339,林德福,105年立法委員選舉,第三次賸餘,1071019,當選後與其公務有關之費用支出,波奇餐坊,25552508,0.00,1460.00,餐飲支出,金錢,,,
340,林德福,105年立法委員選舉,第三次賸餘,1071020,當選後與其公務有關之費用支出,剛剛股份有限公司,52506917,0.00,308.00,餐飲支出,金錢,,,
341,林德福,105年立法委員選舉,第三次賸餘,1071020,當選後與其公務有關之費用支出,九一企業有限公司,54653626,0.00,400.00,餐飲支出,金錢,,,
342,林德福,105年立法委員選舉,第三次賸餘,1071020,當選後與其公務有關之費用支出,統一超商股份有限公司,80336652,0.00,671.00,餐飲支出,金錢,,,
343,林德福,105年立法委員選舉,第三次賸餘,1071020,當選後與其公務有關之費用支出,迷迷羊有限公司,80683879,0.00,220.00,餐飲支出,金錢,,,
344,林德福,105年立法委員選舉,第三次賸餘,1071021,當選後與其公務有關之費用支出,剛剛股份有限公司,52506917,0.00,385.00,餐飲支出,金錢,,,
345,林德福,105年立法委員選舉,第三次賸餘,1071021,當選後與其公務有關之費用支出,德安加油站,96907299,0.00,1325.00,油資,金錢,,,
346,林德福,105年立法委員選舉,第三次賸餘,1071023,當選後與其公務有關之費用支出,儀美科技有限公司,27845657,0.00,5582.00,製作宣傳廣告支出-宣傳品影印費,金錢,,,
347,林德福,105年立法委員選舉,第三次賸餘,1071024,當選後與其公務有關之費用支出,御蓮蔬食股份有限公司,12769857,0.00,11500.00,餐飲支出,金錢,,,
348,林德福,105年立法委員選舉,第三次賸餘,1071025,當選後與其公務有關之費用支出,中華電信股份有限公司,92887342,0.00,1023.00,電信費用-中華電信費,金錢,,,
349,林德福,105年立法委員選舉,第三次賸餘,1071025,當選後與其公務有關之費用支出,台灣大哥大股份有限公司,97176270,0.00,1598.00,電信費用-台灣大哥大電信費,金錢,,,
350,林德福,105年立法委員選舉,第三次賸餘,1071026,當選後與其公務有關之費用支出,微風台北車站,28441577,0.00,545.00,餐飲支出,金錢,,,
351,林德福,105年立法委員選舉,第三次賸餘,1071026,當選後與其公務有關之費用支出,中華電信股份有限公司,92887342,0.00,380.00,電信費用-中華電信費,金錢,,,
352,林德福,105年立法委員選舉,第三次賸餘,1071027,當選後與其公務有關之費用支出,FACEBOOK IRELAND LTD.,,0.00,22980.00,播送、傳送或刊登宣傳廣告支出-臉書宣傳費,金錢,,,
353,林德福,105年立法委員選舉,第三次賸餘,1071030,當選後與其公務有關之費用支出,剛剛股份有限公司,52506917,0.00,1606.00,餐飲支出,金錢,,,
354,林德福,105年立法委員選舉,第三次賸餘,1071031,當選後與其公務有關之費用支出,文化派報社,,0.00,900.00,書報雜誌費用-報費,金錢,,,
355,林德福,105年立法委員選舉,第三次賸餘,1071101,當選後與其公務有關之費用支出,新北市停車雙和場,,0.00,60.00,停車費,金錢,,,
356,林德福,105年立法委員選舉,第三次賸餘,1071101,當選後與其公務有關之費用支出,FACEBOOK IRELAND LTD.,,0.00,17020.00,播送、傳送或刊登宣傳廣告支出-臉書宣傳費,金錢,,,
357,林德福,105年立法委員選舉,第三次賸餘,1071102,當選後與其公務有關之費用支出,連昇實業有限公司,31675394,0.00,80.00,停車費,金錢,,,
358,林德福,105年立法委員選舉,第三次賸餘,1071103,當選後與其公務有關之費用支出,德安加油站,96907299,0.00,1311.00,油資,金錢,,,
359,林德福,105年立法委員選舉,第三次賸餘,1071108,當選後與其公務有關之費用支出,佳泓汽球花藝設計坊,15777520,0.00,33000.00,聯誼交際費用-花籃一批,金錢,新北市永和區****,,
360,林德福,105年立法委員選舉,第三次賸餘,1071108,當選後與其公務有關之費用支出,國都汽車股份有限公司,27240926,0.00,13000.00,維修宣傳車輛支出,金錢,,,
361,林德福,105年立法委員選舉,第三次賸餘,1071108,當選後與其公務有關之費用支出,六順體育休閒用品有限公司,86357437,0.00,6174.00,製作競選物品支出-團隊背心,金錢,,,
362,林德福,105年立法委員選舉,第三次賸餘,1071109,當選後與其公務有關之費用支出,台北自來水股份有限公司,03774909,0.00,290.00,水電瓦斯費用-水費,金錢,,,
363,林德福,105年立法委員選舉,第三次賸餘,1071110,當選後與其公務有關之費用支出,悠旅生活事業股份有限公司,42620592,0.00,95.00,餐飲支出,金錢,,,
364,林德福,105年立法委員選舉,第三次賸餘,1071112,當選後與其公務有關之費用支出,中華電信股份有限公司,92887342,0.00,1265.00,電信費用-中華電信費,金錢,,,
365,林德福,105年立法委員選舉,第三次賸餘,1071116,當選後與其公務有關之費用支出,台灣鐵路管理局,18087083,0.00,270.00,餐飲支出,金錢,,,
366,林德福,105年立法委員選舉,第三次賸餘,1071116,當選後與其公務有關之費用支出,新視波有線電視股份有限公司,27352858,0.00,1649.00,有線電視費,金錢,,,
367,林德福,105年立法委員選舉,第三次賸餘,1071119,當選後與其公務有關之費用支出,光南大批發連鎖店,80594927,0.00,364.00,文具用品費用,金錢,,,
368,林德福,105年立法委員選舉,第三次賸餘,1071124,當選後與其公務有關之費用支出,FACEBOOK IRELAND LTD.,,0.00,22980.00,播送、傳送或刊登宣傳廣告支出-臉書推廣費,金錢,,,
369,林德福,105年立法委員選舉,第三次賸餘,1071126,當選後與其公務有關之費用支出,中華電信股份有限公司,92887342,0.00,886.00,電信費用-中華電信費,金錢,,,
370,林德福,105年立法委員選舉,第三次賸餘,1071127,當選後與其公務有關之費用支出,中華電信股份有限公司,92887342,0.00,363.00,電信費用-中華電信費,金錢,,,
371,林德福,105年立法委員選舉,第三次賸餘,1071128,當選後與其公務有關之費用支出,台北捷運股份有限公司,,0.00,500.00,搭乘交通工具支出,金錢,,,
372,林德福,105年立法委員選舉,第三次賸餘,1071130,當選後與其公務有關之費用支出,文化派報社,,0.00,900.00,書報雜誌費用-報費,金錢,,,
373,林德福,105年立法委員選舉,第三次賸餘,1071130,當選後與其公務有關之費用支出,FACEBOOK IRELAND LTD.,,0.00,10020.00,播送、傳送或刊登宣傳廣告支出-臉書推廣費,金錢,,,
374,林德福,105年立法委員選舉,第三次賸餘,1071130,當選後與其公務有關之費用支出,林家花苑,66926072,0.00,32000.00,聯誼交際費用-高架花籃批,金錢,新北市永和區****,,
375,林德福,105年立法委員選舉,第三次賸餘,1071201,當選後與其公務有關之費用支出,港九香滿樓餐廳股份有限公司,22470602,0.00,738.00,餐飲支出,金錢,,,
376,林德福,105年立法委員選舉,第三次賸餘,1071201,當選後與其公務有關之費用支出,德安加油站,96907299,0.00,1101.00,油資,金錢,,,
377,林德福,105年立法委員選舉,第三次賸餘,1071203,當選後與其公務有關之費用支出,一風堂,31833801,0.00,609.00,餐飲支出,金錢,,,
378,林德福,105年立法委員選舉,第三次賸餘,1071204,當選後與其公務有關之費用支出,台灣電力公司,04860092,0.00,4216.00,水電瓦斯費用-電費,金錢,,,
379,林德福,105年立法委員選舉,第三次賸餘,1071205,當選後與其公務有關之費用支出,銀座酒向股份有限公司,42991186,0.00,2200.00,餐飲支出,金錢,,,
380,林德福,105年立法委員選舉,第三次賸餘,1071206,當選後與其公務有關之費用支出,遠東SOGO百貨公司,21257316,0.00,3234.00,餐飲支出,金錢,,,
381,林德福,105年立法委員選舉,第三次賸餘,1071206,當選後與其公務有關之費用支出,永固便利停車股份有限公司,23959144,0.00,90.00,停車費,金錢,,,
382,林德福,105年立法委員選舉,第三次賸餘,1071206,當選後與其公務有關之費用支出,悠旅生活事業股份有限公司,42838677,0.00,470.00,餐飲支出,金錢,,,
383,林德福,105年立法委員選舉,第三次賸餘,1071207,當選後與其公務有關之費用支出,福來許生活企業公司,53946049,0.00,4785.00,餐飲支出,金錢,,,
384,林德福,105年立法委員選舉,第三次賸餘,1071208,當選後與其公務有關之費用支出,良興股份有限公司,41117052,0.00,1387.00,記憶卡及電池,金錢,,,
385,林德福,105年立法委員選舉,第三次賸餘,1071210,當選後與其公務有關之費用支出,康帝園有限公司,27719510,0.00,440.00,餐飲支出,金錢,,,
386,林德福,105年立法委員選舉,第三次賸餘,1071210,當選後與其公務有關之費用支出,中華電信股份有限公司,92887342,0.00,1402.00,電信費用-電信費用,金錢,,,
387,林德福,105年立法委員選舉,第三次賸餘,1071211,當選後與其公務有關之費用支出,佳泓汽球花藝設計坊,15777520,0.00,26300.00,聯誼交際費用-花籃批,金錢,,,
388,林德福,105年立法委員選舉,第三次賸餘,1071212,當選後與其公務有關之費用支出,剛剛股份有限公司,52506917,0.00,704.00,餐飲支出,金錢,,,
389,林德福,105年立法委員選舉,第三次賸餘,1071214,當選後與其公務有關之費用支出,成美水果行,01221017,0.00,2200.00,聯誼交際費用-水果禮盒,金錢,,,
390,林德福,105年立法委員選舉,第三次賸餘,1071215,當選後與其公務有關之費用支出,朗露企業股份有限公司,53528523,0.00,3010.00,餐飲支出,金錢,,,
391,林德福,105年立法委員選舉,第三次賸餘,1071219,當選後與其公務有關之費用支出,波奇餐坊,25552508,0.00,1700.00,餐飲支出,金錢,,,
392,林德福,105年立法委員選舉,第三次賸餘,1071219,當選後與其公務有關之費用支出,無限發展有限公司,42859270,0.00,2200.00,餐飲支出,金錢,,,
393,林德福,105年立法委員選舉,第三次賸餘,1071220,當選後與其公務有關之費用支出,儀美科技有限公司,27845657,0.00,5208.00,製作宣傳廣告支出-文宣品影印費,金錢,,,
394,林德福,105年立法委員選舉,第三次賸餘,1071221,當選後與其公務有關之費用支出,台灣中油股份有限公司,01391292,0.00,1209.00,油資,金錢,,,
395,林德福,105年立法委員選舉,第三次賸餘,1071221,當選後與其公務有關之費用支出,台灣大哥大股份有限公司,97176270,0.00,799.00,電信費用-電信費用,金錢,,,
396,林德福,105年立法委員選舉,第三次賸餘,1071224,當選後與其公務有關之費用支出,豐東興業股份有限公司,70768666,0.00,1654.00,餐飲支出,金錢,,,
397,林德福,105年立法委員選舉,第三次賸餘,1071225,當選後與其公務有關之費用支出,中華電信股份有限公司,92887342,0.00,536.00,電信費用-電信費用,金錢,,,
398,林德福,105年立法委員選舉,第三次賸餘,1071226,當選後與其公務有關之費用支出,中華電信股份有限公司,92887342,0.00,349.00,電信費用-中華電信費,金錢,,,
399,林德福,105年立法委員選舉,第三次賸餘,1071227,當選後與其公務有關之費用支出,台灣福代克思股份有限公司,38546699,0.00,460.00,餐飲支出,金錢,,,
400,林德福,105年立法委員選舉,第三次賸餘,1071227,當選後與其公務有關之費用支出,台灣大哥大股份有限公司,97176270,0.00,799.00,電信費用-台灣大哥大電信費,金錢,,,
401,林德福,105年立法委員選舉,第三次賸餘,1071228,當選後與其公務有關之費用支出,德安加油站,96907299,0.00,1142.00,油資,金錢,,,
402,林德福,105年立法委員選舉,第三次賸餘,1071231,當選後與其公務有關之費用支出,台北捷運股份有限公司,,0.00,1000.00,搭乘交通工具支出,金錢,,,
403,林德福,105年立法委員選舉,第三次賸餘,1071231,當選後與其公務有關之費用支出,文化派報社,,0.00,900.00,書報雜誌費用-報費,金錢,,,
404,林德福,105年立法委員選舉,第三次賸餘,1071231,當選後與其公務有關之費用支出,FACEBOOK IRELAND LTD.,,0.00,500.00,播送、傳送或刊登宣傳廣告支出-臉書推廣費,金錢,,,
405,林德福,105年立法委員選舉,第三次賸餘,1071231,當選後與其公務有關之費用支出,林家花苑,66926072,0.00,13200.00,聯誼交際費用-高架花籃一批,金錢,,,
