序號,擬參選人／政黨,選舉名稱,申報序號／年度,交易日期,收支科目,捐贈者／支出對象,身分證／統一編號,收入金額,支出金額,捐贈方式,存入專戶日期,返還/繳庫,支出用途,金錢類,地址,聯絡電話,應揭露之支出對象,支出對象之內部人員姓名,支出對象之內部人員職稱,政黨之內部人員姓名,政黨之內部人員職稱,關係,資料更正日期
1036,蔡其昌,109年立法委員選舉,第一次賸餘,1090710,當選後與其公務有關之費用支出,摩斯漢堡,28451976,0.00,80.00,,,,餐飲支出,金錢,,,,,,,,,
1037,蔡其昌,109年立法委員選舉,第一次賸餘,1090710,當選後與其公務有關之費用支出,嘟嘟房,38773407,0.00,240.00,,,,停車費,金錢,,,,,,,,,
1038,蔡其昌,109年立法委員選舉,第一次賸餘,1090710,當選後與其公務有關之費用支出,泰妃苑泰式料理餐廳,45660717,0.00,2541.00,,,,餐飲支出,金錢,,,,,,,,,
1039,蔡其昌,109年立法委員選舉,第一次賸餘,1090710,當選後與其公務有關之費用支出,阿財米糕店,56679397,0.00,865.00,,,,餐飲支出,金錢,,,,,,,,,
1040,蔡其昌,109年立法委員選舉,第一次賸餘,1090710,當選後與其公務有關之費用支出,日南鮮花店,76633722,0.00,3000.00,,,,為民服務費用,金錢,,,,,,,,,
1041,蔡其昌,109年立法委員選舉,第一次賸餘,1090710,當選後與其公務有關之費用支出,好家香爌肉飯,77676918,0.00,140.00,,,,餐飲支出,金錢,,,,,,,,,
1042,蔡其昌,109年立法委員選舉,第一次賸餘,1090710,當選後與其公務有關之費用支出,台灣善商股份有限公司,78746547,0.00,696.00,,,,餐飲支出,金錢,,,,,,,,,
1043,蔡其昌,109年立法委員選舉,第一次賸餘,1090710,當選後與其公務有關之費用支出,洪景元,L10*******,0.00,500.00,,,,雜項購置或修繕費用,金錢,,,,,,,,,
1044,蔡其昌,109年立法委員選舉,第一次賸餘,1090710,當選後與其公務有關之費用支出,蔡建德,L12*******,0.00,27000.00,,,,租用競選辦事處費用,金錢,臺中市清水區****,,,,,,,,
1045,蔡其昌,109年立法委員選舉,第一次賸餘,1090711,當選後與其公務有關之費用支出,目福米苔,,0.00,750.00,,,,餐飲支出,金錢,,04-2*****,,,,,,,
1046,蔡其昌,109年立法委員選舉,第一次賸餘,1090711,當選後與其公務有關之費用支出,台灣中油,05815118,0.00,940.00,,,,油資,金錢,,,,,,,,,
1047,蔡其昌,109年立法委員選舉,第一次賸餘,1090711,當選後與其公務有關之費用支出,麥當勞,16448890,0.00,178.00,,,,餐飲支出,金錢,,,,,,,,,
1048,蔡其昌,109年立法委員選舉,第一次賸餘,1090711,當選後與其公務有關之費用支出,中龍加油站,25005137,0.00,800.00,,,,油資,金錢,,,,,,,,,
1049,蔡其昌,109年立法委員選舉,第一次賸餘,1090711,當選後與其公務有關之費用支出,一品香水煎包專賣店,45321251,0.00,240.00,,,,餐飲支出,金錢,,,,,,,,,
1050,蔡其昌,109年立法委員選舉,第一次賸餘,1090711,當選後與其公務有關之費用支出,卡斯比亞花屋,76641461,0.00,600.00,,,,為民服務費用,金錢,,,,,,,,,
1051,蔡其昌,109年立法委員選舉,第一次賸餘,1090711,當選後與其公務有關之費用支出,好家香爌肉飯,77676918,0.00,700.00,,,,餐飲支出,金錢,,,,,,,,,
1052,蔡其昌,109年立法委員選舉,第一次賸餘,1090711,當選後與其公務有關之費用支出,好運來金香舖店,98855368,0.00,30.00,,,,雜項購置或修繕費用,金錢,,,,,,,,,
1053,蔡其昌,109年立法委員選舉,第一次賸餘,1090712,當選後與其公務有關之費用支出,清心福全,25284222,0.00,76.00,,,,餐飲支出,金錢,,,,,,,,,
1054,蔡其昌,109年立法委員選舉,第一次賸餘,1090713,當選後與其公務有關之費用支出,目福米苔,,0.00,580.00,,,,餐飲支出,金錢,,04-2*****,,,,,,,
1055,蔡其昌,109年立法委員選舉,第一次賸餘,1090713,當選後與其公務有關之費用支出,伍佰小站,14333520,0.00,720.00,,,,餐飲支出,金錢,,,,,,,,,
1056,蔡其昌,109年立法委員選舉,第一次賸餘,1090713,當選後與其公務有關之費用支出,建發加油站,28334289,0.00,1189.00,,,,油資,金錢,,,,,,,,,
1057,蔡其昌,109年立法委員選舉,第一次賸餘,1090713,當選後與其公務有關之費用支出,來怡客牛排,38849271,0.00,510.00,,,,餐飲支出,金錢,,,,,,,,,
1058,蔡其昌,109年立法委員選舉,第一次賸餘,1090714,當選後與其公務有關之費用支出,越南河粉,,0.00,700.00,,,,餐飲支出,金錢,,0918*****,,,,,,,
1059,蔡其昌,109年立法委員選舉,第一次賸餘,1090714,當選後與其公務有關之費用支出,振隆水果行,01446022,0.00,1815.00,,,,餐飲支出,金錢,,,,,,,,,
1060,蔡其昌,109年立法委員選舉,第一次賸餘,1090714,當選後與其公務有關之費用支出,喫飯餐飲有限公司,24556921,0.00,1440.00,,,,餐飲支出,金錢,,,,,,,,,
1061,蔡其昌,109年立法委員選舉,第一次賸餘,1090714,當選後與其公務有關之費用支出,統一超商,27950186,0.00,68.00,,,,餐飲支出,金錢,,,,,,,,,
1062,蔡其昌,109年立法委員選舉,第一次賸餘,1090714,當選後與其公務有關之費用支出,飲軒茶行,39686599,0.00,90.00,,,,餐飲支出,金錢,,,,,,,,,
1063,蔡其昌,109年立法委員選舉,第一次賸餘,1090714,當選後與其公務有關之費用支出,新佳園小吃店,45729672,0.00,390.00,,,,餐飲支出,金錢,,,,,,,,,
1064,蔡其昌,109年立法委員選舉,第一次賸餘,1090714,當選後與其公務有關之費用支出,大甲媽蚵仔麵線,45751195,0.00,105.00,,,,餐飲支出,金錢,,,,,,,,,
1065,蔡其昌,109年立法委員選舉,第一次賸餘,1090714,當選後與其公務有關之費用支出,統一超商,70766610,0.00,75.00,,,,餐飲支出,金錢,,,,,,,,,
1066,蔡其昌,109年立法委員選舉,第一次賸餘,1090714,當選後與其公務有關之費用支出,統一超商,80351338,0.00,25.00,,,,餐飲支出,金錢,,,,,,,,,
1067,蔡其昌,109年立法委員選舉,第一次賸餘,1090715,當選後與其公務有關之費用支出,計程車,,0.00,300.00,,,,搭乘交通工具支出,金錢,,計程車*****,,,,,,,
1068,蔡其昌,109年立法委員選舉,第一次賸餘,1090715,當選後與其公務有關之費用支出,麟記肉圓,,0.00,665.00,,,,餐飲支出,金錢,,04-2*****,,,,,,,
1069,蔡其昌,109年立法委員選舉,第一次賸餘,1090715,當選後與其公務有關之費用支出,金滿溢興業有限公司,42894662,0.00,99.00,,,,雜項購置或修繕費用,金錢,,,,,,,,,
1070,蔡其昌,109年立法委員選舉,第一次賸餘,1090715,當選後與其公務有關之費用支出,新佳園小吃店,45729672,0.00,435.00,,,,餐飲支出,金錢,,,,,,,,,
1071,蔡其昌,109年立法委員選舉,第一次賸餘,1090715,當選後與其公務有關之費用支出,亞杜廚房簡餐店,48879506,0.00,1050.00,,,,餐飲支出,金錢,,,,,,,,,
1072,蔡其昌,109年立法委員選舉,第一次賸餘,1090715,當選後與其公務有關之費用支出,弘昌企業有限公司,97127222,0.00,720.00,,,,餐飲支出,金錢,,,,,,,,,
1073,蔡其昌,109年立法委員選舉,第一次賸餘,1090715,當選後與其公務有關之費用支出,金山鵝肉店,98909420,0.00,690.00,,,,餐飲支出,金錢,,,,,,,,,
1074,蔡其昌,109年立法委員選舉,第一次賸餘,1090716,當選後與其公務有關之費用支出,任家擀麵,,0.00,640.00,,,,餐飲支出,金錢,,04-2*****,,,,,,,
1075,蔡其昌,109年立法委員選舉,第一次賸餘,1090716,當選後與其公務有關之費用支出,好家香爌肉飯,77676918,0.00,225.00,,,,餐飲支出,金錢,,,,,,,,,
1076,蔡其昌,109年立法委員選舉,第一次賸餘,1090717,當選後與其公務有關之費用支出,計程車,,0.00,355.00,,,,搭乘交通工具支出,金錢,,計程車*****,,,,,,,
1077,蔡其昌,109年立法委員選舉,第一次賸餘,1090717,當選後與其公務有關之費用支出,萬國肉店,01493137,0.00,4015.00,,,,餐飲支出,金錢,,,,,,,,,
1078,蔡其昌,109年立法委員選舉,第一次賸餘,1090717,當選後與其公務有關之費用支出,中華郵政,03741302,0.00,24.00,,,,雜項購置或修繕費用,金錢,,,,,,,,,
1079,蔡其昌,109年立法委員選舉,第一次賸餘,1090717,當選後與其公務有關之費用支出,巧味自助餐,17387203,0.00,500.00,,,,餐飲支出,金錢,,,,,,,,,
1080,蔡其昌,109年立法委員選舉,第一次賸餘,1090717,當選後與其公務有關之費用支出,吳池上飯包,21492662,0.00,560.00,,,,餐飲支出,金錢,,,,,,,,,
1081,蔡其昌,109年立法委員選舉,第一次賸餘,1090717,當選後與其公務有關之費用支出,行彩花店,25242878,0.00,1400.00,,,,為民服務費用,金錢,,,,,,,,,
1082,蔡其昌,109年立法委員選舉,第一次賸餘,1090717,當選後與其公務有關之費用支出,摩斯漢堡,28451976,0.00,80.00,,,,餐飲支出,金錢,,,,,,,,,
1083,蔡其昌,109年立法委員選舉,第一次賸餘,1090717,當選後與其公務有關之費用支出,嘟嘟房,38773407,0.00,240.00,,,,停車費,金錢,,,,,,,,,
1084,蔡其昌,109年立法委員選舉,第一次賸餘,1090717,當選後與其公務有關之費用支出,美樂食餐飲股份有限公司,47430608,0.00,421.00,,,,餐飲支出,金錢,,,,,,,,,
1085,蔡其昌,109年立法委員選舉,第一次賸餘,1090717,當選後與其公務有關之費用支出,全聯福利中心,53014910,0.00,937.00,,,,餐飲支出,金錢,,,,,,,,,
1086,蔡其昌,109年立法委員選舉,第一次賸餘,1090717,當選後與其公務有關之費用支出,貢茶台中高鐵店,72586071,0.00,45.00,,,,餐飲支出,金錢,,,,,,,,,
1087,蔡其昌,109年立法委員選舉,第一次賸餘,1090718,當選後與其公務有關之費用支出,計程車,,0.00,275.00,,,,搭乘交通工具支出,金錢,,計程車*****,,,,,,,
1088,蔡其昌,109年立法委員選舉,第一次賸餘,1090718,當選後與其公務有關之費用支出,台中市大甲區薰風里辦公處,,0.00,1000.00,,,,為民服務費用,金錢,,0911*****,,,,,,,
1089,蔡其昌,109年立法委員選舉,第一次賸餘,1090718,當選後與其公務有關之費用支出,台灣中油,05815118,0.00,1035.00,,,,油資,金錢,,,,,,,,,
1090,蔡其昌,109年立法委員選舉,第一次賸餘,1090718,當選後與其公務有關之費用支出,大甲媽蚵仔麵線,45751195,0.00,210.00,,,,餐飲支出,金錢,,,,,,,,,
1091,蔡其昌,109年立法委員選舉,第一次賸餘,1090718,當選後與其公務有關之費用支出,西寧煤氣股份有限公司,56136319,0.00,560.00,,,,水電瓦斯費用,金錢,,,,,,,,,
1092,蔡其昌,109年立法委員選舉,第一次賸餘,1090718,當選後與其公務有關之費用支出,城市車旅,72451778,0.00,120.00,,,,停車費,金錢,,,,,,,,,
1093,蔡其昌,109年立法委員選舉,第一次賸餘,1090718,當選後與其公務有關之費用支出,嘟嘟房,72488607,0.00,240.00,,,,停車費,金錢,,,,,,,,,
1094,蔡其昌,109年立法委員選舉,第一次賸餘,1090719,當選後與其公務有關之費用支出,計程車,,0.00,115.00,,,,搭乘交通工具支出,金錢,,計程車*****,,,,,,,
1095,蔡其昌,109年立法委員選舉,第一次賸餘,1090719,當選後與其公務有關之費用支出,幸之坊烘焙屋,39840951,0.00,1250.00,,,,餐飲支出,金錢,,,,,,,,,
1096,蔡其昌,109年立法委員選舉,第一次賸餘,1090719,當選後與其公務有關之費用支出,西海岸現撈海鮮店,40655546,0.00,3500.00,,,,餐飲支出,金錢,,,,,,,,,
1097,蔡其昌,109年立法委員選舉,第一次賸餘,1090719,當選後與其公務有關之費用支出,喫茶小舖,45825838,0.00,60.00,,,,餐飲支出,金錢,,,,,,,,,
1098,蔡其昌,109年立法委員選舉,第一次賸餘,1090719,當選後與其公務有關之費用支出,台灣中油,55677842,0.00,533.00,,,,油資,金錢,,,,,,,,,
1099,蔡其昌,109年立法委員選舉,第一次賸餘,1090719,當選後與其公務有關之費用支出,一風堂,85987176,0.00,609.00,,,,餐飲支出,金錢,,,,,,,,,
1100,蔡其昌,109年立法委員選舉,第一次賸餘,1090720,當選後與其公務有關之費用支出,計程車,,0.00,365.00,,,,搭乘交通工具支出,金錢,,計程車*****,,,,,,,
1101,蔡其昌,109年立法委員選舉,第一次賸餘,1090720,當選後與其公務有關之費用支出,振隆水果行,01446022,0.00,3040.00,,,,餐飲支出,金錢,,,,,,,,,
1102,蔡其昌,109年立法委員選舉,第一次賸餘,1090720,當選後與其公務有關之費用支出,宜華國際股份有限公司,16434853,0.00,25000.00,,,,餐飲支出,金錢,臺北市中山區****,,,,,,,,
1103,蔡其昌,109年立法委員選舉,第一次賸餘,1090720,當選後與其公務有關之費用支出,銳宗實業股份有限公司,23282255,0.00,600.00,,,,餐飲支出,金錢,,,,,,,,,
1104,蔡其昌,109年立法委員選舉,第一次賸餘,1090720,當選後與其公務有關之費用支出,建發加油站,28334289,0.00,1028.00,,,,油資,金錢,,,,,,,,,
1105,蔡其昌,109年立法委員選舉,第一次賸餘,1090720,當選後與其公務有關之費用支出,楊記牛肉麵,47418787,0.00,295.00,,,,餐飲支出,金錢,,,,,,,,,
1106,蔡其昌,109年立法委員選舉,第一次賸餘,1090720,當選後與其公務有關之費用支出,全聯福利中心,53014910,0.00,1066.00,,,,餐飲支出,金錢,,,,,,,,,
1107,蔡其昌,109年立法委員選舉,第一次賸餘,1090720,當選後與其公務有關之費用支出,阿東小吃,72486283,0.00,455.00,,,,餐飲支出,金錢,,,,,,,,,
1108,蔡其昌,109年立法委員選舉,第一次賸餘,1090720,當選後與其公務有關之費用支出,老周肉丸店,80973589,0.00,465.00,,,,餐飲支出,金錢,,,,,,,,,
1109,蔡其昌,109年立法委員選舉,第一次賸餘,1090720,當選後與其公務有關之費用支出,奇福食品有限公司,86702085,0.00,390.00,,,,餐飲支出,金錢,,,,,,,,,
1110,蔡其昌,109年立法委員選舉,第一次賸餘,1090720,當選後與其公務有關之費用支出,台灣大哥大,97176270,0.00,2594.00,,,,電信費用,金錢,,,,,,,,,
1111,蔡其昌,109年立法委員選舉,第一次賸餘,1090720,當選後與其公務有關之費用支出,蔡克斯,P12*******,0.00,25000.00,,,,播送、傳送或刊登宣傳廣告支出,金錢,臺中市西屯區****,,,,,,,,
1112,蔡其昌,109年立法委員選舉,第一次賸餘,1090721,當選後與其公務有關之費用支出,計程車,,0.00,370.00,,,,搭乘交通工具支出,金錢,,計程車*****,,,,,,,
1113,蔡其昌,109年立法委員選舉,第一次賸餘,1090721,當選後與其公務有關之費用支出,自由時報,,0.00,1200.00,,,,書報雜誌費用,金錢,,04-2*****,,,,,,,
1114,蔡其昌,109年立法委員選舉,第一次賸餘,1090721,當選後與其公務有關之費用支出,台中市大甲區老人會,,0.00,1000.00,,,,為民服務費用,金錢,,04-2*****,,,,,,,
1115,蔡其昌,109年立法委員選舉,第一次賸餘,1090721,當選後與其公務有關之費用支出,振隆水果行,01446022,0.00,1050.00,,,,餐飲支出,金錢,,,,,,,,,
1116,蔡其昌,109年立法委員選舉,第一次賸餘,1090721,當選後與其公務有關之費用支出,萬國肉店,01493137,0.00,950.00,,,,餐飲支出,金錢,,,,,,,,,
1117,蔡其昌,109年立法委員選舉,第一次賸餘,1090721,當選後與其公務有關之費用支出,交通部台灣鐵路管理局餐旅服務總所,03805305,0.00,136.00,,,,餐飲支出,金錢,,,,,,,,,
1118,蔡其昌,109年立法委員選舉,第一次賸餘,1090721,當選後與其公務有關之費用支出,台灣中油,05815118,0.00,935.00,,,,油資,金錢,,,,,,,,,
1119,蔡其昌,109年立法委員選舉,第一次賸餘,1090721,當選後與其公務有關之費用支出,鴻巧傳小吃店,26974920,0.00,560.00,,,,餐飲支出,金錢,,,,,,,,,
1120,蔡其昌,109年立法委員選舉,第一次賸餘,1090721,當選後與其公務有關之費用支出,飲軒茶行,39686599,0.00,60.00,,,,餐飲支出,金錢,,,,,,,,,
1121,蔡其昌,109年立法委員選舉,第一次賸餘,1090721,當選後與其公務有關之費用支出,御園坊,42368014,0.00,200.00,,,,餐飲支出,金錢,,,,,,,,,
1122,蔡其昌,109年立法委員選舉,第一次賸餘,1090721,當選後與其公務有關之費用支出,冠味小吃店,45555172,0.00,630.00,,,,餐飲支出,金錢,,,,,,,,,
1123,蔡其昌,109年立法委員選舉,第一次賸餘,1090721,當選後與其公務有關之費用支出,新三元鮮花坊,45695504,0.00,2100.00,,,,為民服務費用,金錢,,,,,,,,,
1124,蔡其昌,109年立法委員選舉,第一次賸餘,1090721,當選後與其公務有關之費用支出,全聯福利中心,53014910,0.00,169.00,,,,雜項購置或修繕費用,金錢,,,,,,,,,
1125,蔡其昌,109年立法委員選舉,第一次賸餘,1090721,當選後與其公務有關之費用支出,全聯福利中心,53014910,0.00,199.00,,,,餐飲支出,金錢,,,,,,,,,
1126,蔡其昌,109年立法委員選舉,第一次賸餘,1090722,當選後與其公務有關之費用支出,計程車,,0.00,180.00,,,,搭乘交通工具支出,金錢,,計程車*****,,,,,,,
1127,蔡其昌,109年立法委員選舉,第一次賸餘,1090722,當選後與其公務有關之費用支出,越南河粉,,0.00,700.00,,,,餐飲支出,金錢,,0918*****,,,,,,,
1128,蔡其昌,109年立法委員選舉,第一次賸餘,1090722,當選後與其公務有關之費用支出,交通部台灣鐵路管理局餐旅服務總所,01636347,0.00,80.00,,,,餐飲支出,金錢,,,,,,,,,
1129,蔡其昌,109年立法委員選舉,第一次賸餘,1090722,當選後與其公務有關之費用支出,雲之味手工水餃店,10371753,0.00,765.00,,,,餐飲支出,金錢,,,,,,,,,
1130,蔡其昌,109年立法委員選舉,第一次賸餘,1090722,當選後與其公務有關之費用支出,統一超商,16749586,0.00,68.00,,,,餐飲支出,金錢,,,,,,,,,
1131,蔡其昌,109年立法委員選舉,第一次賸餘,1090722,當選後與其公務有關之費用支出,清水茶香,21458355,0.00,150.00,,,,餐飲支出,金錢,,,,,,,,,
1132,蔡其昌,109年立法委員選舉,第一次賸餘,1090722,當選後與其公務有關之費用支出,饌玉豐麵食館,38558104,0.00,1040.00,,,,餐飲支出,金錢,,,,,,,,,
1133,蔡其昌,109年立法委員選舉,第一次賸餘,1090722,當選後與其公務有關之費用支出,來怡客牛排,38849271,0.00,480.00,,,,餐飲支出,金錢,,,,,,,,,
1134,蔡其昌,109年立法委員選舉,第一次賸餘,1090722,當選後與其公務有關之費用支出,御園坊,42368014,0.00,250.00,,,,餐飲支出,金錢,,,,,,,,,
1135,蔡其昌,109年立法委員選舉,第一次賸餘,1090722,當選後與其公務有關之費用支出,中華電信(台中營運處),52003801,0.00,165.00,,,,電信費用,金錢,,,,,,,,,
1136,蔡其昌,109年立法委員選舉,第一次賸餘,1090722,當選後與其公務有關之費用支出,東門鴨莊有限公司,53923215,0.00,455.00,,,,餐飲支出,金錢,,,,,,,,,
1137,蔡其昌,109年立法委員選舉,第一次賸餘,1090722,當選後與其公務有關之費用支出,統一超商,70766610,0.00,108.00,,,,餐飲支出,金錢,,,,,,,,,
1138,蔡其昌,109年立法委員選舉,第一次賸餘,1090723,當選後與其公務有關之費用支出,麥當勞,16448890,0.00,248.00,,,,餐飲支出,金錢,,,,,,,,,
1139,蔡其昌,109年立法委員選舉,第一次賸餘,1090723,當選後與其公務有關之費用支出,香雞城美食店,17058764,0.00,290.00,,,,餐飲支出,金錢,,,,,,,,,
1140,蔡其昌,109年立法委員選舉,第一次賸餘,1090723,當選後與其公務有關之費用支出,鎮江意麵,26275670,0.00,420.00,,,,租用設備支出,金錢,,,,,,,,,
1141,蔡其昌,109年立法委員選舉,第一次賸餘,1090723,當選後與其公務有關之費用支出,冠味小吃店,45555172,0.00,350.00,,,,餐飲支出,金錢,,,,,,,,,
1142,蔡其昌,109年立法委員選舉,第一次賸餘,1090723,當選後與其公務有關之費用支出,亞杜廚房簡餐店,48879506,0.00,315.00,,,,餐飲支出,金錢,,,,,,,,,
1143,蔡其昌,109年立法委員選舉,第一次賸餘,1090723,當選後與其公務有關之費用支出,中華電信(台中營運處),52003801,0.00,2573.00,,,,電信費用,金錢,,,,,,,,,
1144,蔡其昌,109年立法委員選舉,第一次賸餘,1090723,當選後與其公務有關之費用支出,統一超商,70744623,0.00,138.00,,,,餐飲支出,金錢,,,,,,,,,
1145,蔡其昌,109年立法委員選舉,第一次賸餘,1090723,當選後與其公務有關之費用支出,阿東小吃,72486283,0.00,520.00,,,,餐飲支出,金錢,,,,,,,,,
1146,蔡其昌,109年立法委員選舉,第一次賸餘,1090724,當選後與其公務有關之費用支出,微風台北車站,28441577,0.00,835.00,,,,餐飲支出,金錢,,,,,,,,,
1147,蔡其昌,109年立法委員選舉,第一次賸餘,1090724,當選後與其公務有關之費用支出,50嵐,34969078,0.00,141.00,,,,餐飲支出,金錢,,,,,,,,,
1148,蔡其昌,109年立法委員選舉,第一次賸餘,1090724,當選後與其公務有關之費用支出,西海岸現撈海鮮店,40655546,0.00,2960.00,,,,餐飲支出,金錢,,,,,,,,,
1149,蔡其昌,109年立法委員選舉,第一次賸餘,1090724,當選後與其公務有關之費用支出,阿東小吃,72486283,0.00,65.00,,,,餐飲支出,金錢,,,,,,,,,
1150,蔡其昌,109年立法委員選舉,第一次賸餘,1090724,當選後與其公務有關之費用支出,成佳財企業有限公司,82369453,0.00,180.00,,,,停車費,金錢,,,,,,,,,
1151,蔡其昌,109年立法委員選舉,第一次賸餘,1090724,當選後與其公務有關之費用支出,則仲小吃店,90954549,0.00,792.00,,,,餐飲支出,金錢,,,,,,,,,
1152,蔡其昌,109年立法委員選舉,第一次賸餘,1090725,當選後與其公務有關之費用支出,任家擀麵,,0.00,560.00,,,,餐飲支出,金錢,,04-2*****,,,,,,,
1153,蔡其昌,109年立法委員選舉,第一次賸餘,1090725,當選後與其公務有關之費用支出,中華郵政,03741302,0.00,16.00,,,,雜項購置或修繕費用,金錢,,,,,,,,,
1154,蔡其昌,109年立法委員選舉,第一次賸餘,1090725,當選後與其公務有關之費用支出,台灣中油,05815118,0.00,1058.00,,,,油資,金錢,,,,,,,,,
1155,蔡其昌,109年立法委員選舉,第一次賸餘,1090725,當選後與其公務有關之費用支出,清心福全,25284222,0.00,76.00,,,,餐飲支出,金錢,,,,,,,,,
1156,蔡其昌,109年立法委員選舉,第一次賸餘,1090725,當選後與其公務有關之費用支出,好家香爌肉飯,77676918,0.00,210.00,,,,餐飲支出,金錢,,,,,,,,,
1157,蔡其昌,109年立法委員選舉,第一次賸餘,1090725,當選後與其公務有關之費用支出,日日春加油站,80468359,0.00,1164.00,,,,油資,金錢,,,,,,,,,
1158,蔡其昌,109年立法委員選舉,第一次賸餘,1090726,當選後與其公務有關之費用支出,嘟嘟房,72488607,0.00,220.00,,,,停車費,金錢,,,,,,,,,
1159,蔡其昌,109年立法委員選舉,第一次賸餘,1090726,當選後與其公務有關之費用支出,漂洋過海茶飲店,82435952,0.00,51.00,,,,餐飲支出,金錢,,,,,,,,,
1160,蔡其昌,109年立法委員選舉,第一次賸餘,1090726,當選後與其公務有關之費用支出,蔡克斯,P12*******,0.00,4594.00,,,,播送、傳送或刊登宣傳廣告支出,金錢,臺中市西屯區****,,,,,,,,
1161,蔡其昌,109年立法委員選舉,第一次賸餘,1090727,當選後與其公務有關之費用支出,台灣中油,05815118,0.00,1035.00,,,,油資,金錢,,,,,,,,,
1162,蔡其昌,109年立法委員選舉,第一次賸餘,1090727,當選後與其公務有關之費用支出,鎮江意麵,26275670,0.00,275.00,,,,餐飲支出,金錢,,,,,,,,,
1163,蔡其昌,109年立法委員選舉,第一次賸餘,1090727,當選後與其公務有關之費用支出,統一超商,28438799,0.00,25.00,,,,餐飲支出,金錢,,,,,,,,,
1164,蔡其昌,109年立法委員選舉,第一次賸餘,1090727,當選後與其公務有關之費用支出,冠味小吃店,45555172,0.00,320.00,,,,餐飲支出,金錢,,,,,,,,,
1165,蔡其昌,109年立法委員選舉,第一次賸餘,1090727,當選後與其公務有關之費用支出,台灣電力公司,51868406,0.00,4536.00,,,,水電瓦斯費用,金錢,,,,,,,,,
1166,蔡其昌,109年立法委員選舉,第一次賸餘,1090727,當選後與其公務有關之費用支出,惠心停車場,53021927,0.00,120.00,,,,停車費,金錢,,,,,,,,,
1167,蔡其昌,109年立法委員選舉,第一次賸餘,1090727,當選後與其公務有關之費用支出,二十一世紀生活事業股份有限公司,76701262,0.00,135.00,,,,餐飲支出,金錢,,,,,,,,,
1168,蔡其昌,109年立法委員選舉,第一次賸餘,1090727,當選後與其公務有關之費用支出,孟春鮮花禮儀社,98704572,0.00,12300.00,,,,為民服務費用,金錢,臺中市大甲區****,,,,,,,,
1169,蔡其昌,109年立法委員選舉,第一次賸餘,1090728,當選後與其公務有關之費用支出,中華郵政,03741302,0.00,70.00,,,,雜項購置或修繕費用,金錢,,,,,,,,,
1170,蔡其昌,109年立法委員選舉,第一次賸餘,1090728,當選後與其公務有關之費用支出,伍佰小站,14333520,0.00,600.00,,,,餐飲支出,金錢,,,,,,,,,
1171,蔡其昌,109年立法委員選舉,第一次賸餘,1090728,當選後與其公務有關之費用支出,統一速達股份有限公司,26206153,0.00,2800.00,,,,雜項購置或修繕費用,金錢,,,,,,,,,
1172,蔡其昌,109年立法委員選舉,第一次賸餘,1090728,當選後與其公務有關之費用支出,漁園餐廳有限公司,42880581,0.00,9000.00,,,,餐飲支出,金錢,,,,,,,,,
1173,蔡其昌,109年立法委員選舉,第一次賸餘,1090728,當選後與其公務有關之費用支出,全家便利商店,51621426,0.00,65.00,,,,餐飲支出,金錢,,,,,,,,,
1174,蔡其昌,109年立法委員選舉,第一次賸餘,1090728,當選後與其公務有關之費用支出,中華電信(台中營運處),52003801,0.00,1057.00,,,,電信費用,金錢,,,,,,,,,
1175,蔡其昌,109年立法委員選舉,第一次賸餘,1090728,當選後與其公務有關之費用支出,阿東小吃,72486283,0.00,520.00,,,,餐飲支出,金錢,,,,,,,,,
1176,蔡其昌,109年立法委員選舉,第一次賸餘,1090728,當選後與其公務有關之費用支出,宋彩聯,B22*******,0.00,6500.00,,,,為民服務費用,金錢,,,,,,,,,
1177,蔡其昌,109年立法委員選舉,第一次賸餘,1090729,當選後與其公務有關之費用支出,新美里社區發展協會,,0.00,1000.00,,,,為民服務費用,金錢,,0935*****,,,,,,,
1178,蔡其昌,109年立法委員選舉,第一次賸餘,1090729,當選後與其公務有關之費用支出,目福米苔,,0.00,510.00,,,,餐飲支出,金錢,,04-2*****,,,,,,,
1179,蔡其昌,109年立法委員選舉,第一次賸餘,1090729,當選後與其公務有關之費用支出,富邦產物保險股份有限公司,,0.00,1386.00,,,,雜項購置或修繕費用,金錢,,0800*****,,,,,,,
1180,蔡其昌,109年立法委員選舉,第一次賸餘,1090729,當選後與其公務有關之費用支出,嘟嘟房,38773407,0.00,240.00,,,,停車費,金錢,,,,,,,,,
1181,蔡其昌,109年立法委員選舉,第一次賸餘,1090729,當選後與其公務有關之費用支出,日升早餐店,39817327,0.00,90.00,,,,餐飲支出,金錢,,,,,,,,,
1182,蔡其昌,109年立法委員選舉,第一次賸餘,1090729,當選後與其公務有關之費用支出,冠味小吃店,45555172,0.00,477.00,,,,餐飲支出,金錢,,,,,,,,,
1183,蔡其昌,109年立法委員選舉,第一次賸餘,1090729,當選後與其公務有關之費用支出,東門鴨莊有限公司,53923215,0.00,580.00,,,,餐飲支出,金錢,,,,,,,,,
1184,蔡其昌,109年立法委員選舉,第一次賸餘,1090729,當選後與其公務有關之費用支出,台灣善商股份有限公司,78746547,0.00,974.00,,,,餐飲支出,金錢,,,,,,,,,
1185,蔡其昌,109年立法委員選舉,第一次賸餘,1090730,當選後與其公務有關之費用支出,正牌米糕莊,21484023,0.00,490.00,,,,餐飲支出,金錢,,,,,,,,,
